SYMBOL	IlmnID
TNK1	cg25499099
EIF4EBP1	cg25500285
CCDC81	cg25500444
CDK1	cg25501446
MRPL24	cg25503559
EIF3M	cg25505610
C21orf59	cg25505974
DGKD	cg25506396
TSEN54	cg25506900
NME5	cg25507001
CFTR	cg25509184
WHSC1L1	cg25510610
NRN1	cg25511429
MMP7	cg25511807
SLC2A6	cg25512587
C6orf72	cg25513133
PSEN2	cg25514304
PER3	cg25514503
POP5	cg25515063
DEPDC4	cg25516544
CACNA1C	cg25519930
MAD2L1	cg25522312
CTPS2	cg25523185
ABHD2	cg25523753
PEG10	cg25524350
DUSP5	cg25524473
GP1BA	cg25526759
PLOD3	cg25527547
SPIN1	cg25530169
CTAG1B	cg25531166
EIF3B	cg25533361
SOSTDC1	cg25533774
RXRB	cg25535027
PTBP1	cg25536300
DHCR24	cg25536676
MAP4K3	cg25537724
AGPAT2	cg25537774
CD109	cg25537962
FLJ46365	cg25538571
VHL	cg25539131
EID2B	cg25543604
SMARCE1	cg25543676
NFYB	cg25544551
ABCC10	cg25545088
DRG1	cg25545182
KRT34	cg25545210
TWF1	cg25545845
IL15	cg25546588
VEGFB	cg25547939
TBX10	cg25548825
ZNF460	cg25549230
ZNF688	cg25549413
POU3F3	cg25549459
C4orf31	cg25550573
AVP	cg25551168
LGI3	cg25552492
FAM131A	cg25552889
RMND5B	cg25553916
WFS1	cg25554036
BCR	cg25555137
RPS19BP1	cg25556101
EXTL3	cg25557858
SMCR8	cg25558099
CSNK2A1	cg25559100
AAMP	cg25559243
EDN1	cg25559625
KIAA0427	cg25560840
WT1	cg25563456
RPL18A	cg25563642
KPNA1	cg25564800
PANX1	cg25565479
GSTA5	cg25567232
DEM1	cg25568243
TRIML2	cg25569462
BRD3	cg25569582
DCDC1	cg25572812
PLCZ1	cg25573386
IGF2AS	cg25574024
SLMO2	cg25574548
ARSA	cg25575065
PRPF19	cg25575359
WIT1	cg25577842
ADAMTSL2	cg25580018
MRPL43	cg25580076
FGF2	cg25583174
PRR16	cg25584626
PPP2R4	cg25587233
ULBP1	cg25589890
GOLGA2	cg25590938
CXorf26	cg25591670
CKAP4	cg25591867
DDX18	cg25593040
TFAP2B	cg25593948
PRMT1	cg25595446
CCDC140	cg25596297
ACOT2	cg25598083
P4HA3	cg25599211
RARRES3	cg25599242
C4orf7	cg25600236
HIPK3	cg25600606
DCC	cg25602457
AK5	cg25604883
ANKRD39	cg25605045
C12orf76	cg25605408
OR1A1	cg25607161
TBC1D1	cg25608041
TMPRSS3	cg25608949
C2CD2L	cg25611931
STK31	cg25612145
UBE2V2	cg25612480
EIF4G1	cg25615963
CLPTM1L	cg25616762
IMPACT	cg25619607
LRRN4CL	cg25620220
C19orf24	cg25622628
TNNI2	cg25623459
IGJ	cg25623640
NAF1	cg25624712
	cg25629118
SMURF2	cg25629694
ADD2	cg25631352
MRPL36	cg25632001
ZNF643	cg25632203
FOLR3	cg25634666
CCDC126	cg25635316
B3GALNT1	cg25635352
RASL10A	cg25635500
TMEM41A	cg25636075
TMEM48	cg25637824
TMTC2	cg25638984
GFOD2	cg25640176
GPR56	cg25645462
AKAP14	cg25645748
ZDHHC8	cg25650110
CCDC129	cg25650811
VAMP5	cg25651505
MAGEC1	cg25651984
SEPX1	cg25653103
LPAR5	cg25655096
SNRPN	cg25657700
NTSR2	cg25657834
CCND3	cg25658178
PIH1D1	cg25658980
CCL4	cg25659818
WIPI1	cg25661781
RDH8	cg25661884
ART5	cg25662535
NUTF2	cg25662680
FLNC	cg25664034
NAGLU	cg25664725
C16orf79	cg25665528
LCTL	cg25665697
RPS27	cg25667202
KCNH7	cg25668368
OAS1	cg25668626
MBTD1	cg25670376
ZCCHC5	cg25670900
ACAP1	cg25671438
WDR12	cg25671651
DECR2	cg25672287
ARL4D	cg25673373
ADORA3	cg25674286
TEX264	cg25675349
TAS2R19	cg25677688
NDST1	cg25677709
LHX4	cg25680829
GAPDHS	cg25681177
APOA5	cg25682080
FHOD3	cg25682559
SF3A3	cg25682936
BAZ2A	cg25683012
ACRBP	cg25683185
PARG	cg25683904
E2F8	cg25685640
GDPD2	cg25685838
ACLY	cg25687894
OCEL1	cg25689649
KBTBD4	cg25689955
TMC5	cg25690265
FERD3L	cg25691167
ZNF485	cg25692323
ASB4	cg25692621
ZFYVE1	cg25694542
INPP5D	cg25697050
IL26	cg25697314
UBA52	cg25699533
RNF144A	cg25705900
DNAJC18	cg25707005
DUSP21	cg25708912
MID1	cg25710140
EFEMP1	cg25711779
GRAP2	cg25712380
SLC19A3	cg25713185
OCEL1	cg25713309
FAM3A	cg25714610
MED18	cg25716286
UTP18	cg25716740
MAPKAPK3	cg25716871
GAL3ST4	cg25717844
CLDN7	cg25718402
WFDC5	cg25718438
TLX3	cg25720804
CITED2	cg25722142
LTBP4	cg25723866
KCNJ2	cg25724441
ST6GAL2	cg25725843
TC2N	cg25729068
CD79B	cg25729716
SP3	cg25729765
C10orf32	cg25729957
ST6GALNAC4	cg25732252
PROZ	cg25734864
PDZD2	cg25735280
TMC4	cg25736482
GABARAP	cg25737491
SIRPD	cg25737664
MCM3AP	cg25737836
DUSP26	cg25738273
EEF1G	cg25739003
CCDC138	cg25741319
KITLG	cg25741452
EFHD2	cg25741794
AATF	cg25742201
TIAF1	cg25743584
PLEKHB2	cg25745343
MLL4	cg25746138
POLR2L	cg25748127
LANCL3	cg25748736
TTPAL	cg25750259
VAMP1	cg25750404
DUSP4	cg25751295
UBXN4	cg25752527
INPP1	cg25753817
PPP2R3C	cg25755261
TRA2B	cg25756129
PTPN23	cg25757737
ARD1A	cg25758314
TSSK2	cg25759381
PYCR1	cg25759517
CACNA1H	cg25760229
C1orf174	cg25762395
STMN4	cg25762706
HTR1B	cg25763788
INA	cg25764191
PLEKHA5	cg25764464
HLA-DRA	cg25764570
ROR2	cg25766046
ZDHHC3	cg25766774
TLR6	cg25769980
	cg25770411
C16orf80	cg25771195
HSD11B1L	cg25771201
LTB4R	cg25775449
ZNF614	cg25776555
FMO3	cg25778166
ANKMY2	cg25778479
HTR5A	cg25780543
THUMPD3	cg25781123
ABCG5	cg25781162
RNF122	cg25781202
WT1	cg25782229
MED9	cg25782563
FAM123C	cg25784308
TROAP	cg25784394
MED15	cg25785378
PRKAG2	cg25786436
MUT	cg25786862
DKK3	cg25787984
EXOSC4	cg25788012
HSF2BP	cg25791888
HSPA2	cg25797366
SIRPB1	cg25799433
WFDC2	cg25799986
SPAG6	cg25802093
IRS2	cg25802424
FTSJ2	cg25802871
C14orf119	cg25803423
SERPINF2	cg25803583
CXCL1	cg25806808
FAHD2B	cg25807810
LACTB	cg25808839
DGKG	cg25808906
ITGA2B	cg25809905
EGR3	cg25811575
POFUT1	cg25811820
MID1IP1	cg25812668
TRAF5	cg25812776
CYP4F12	cg25813714
MPP1	cg25813820
ZNF696	cg25814686
PBXIP1	cg25816468
PDIK1L	cg25817752
SEMA6C	cg25820693
SUPT16H	cg25820971
ABLIM3	cg25821963
RRAGA	cg25822709
PTGER2	cg25823578
EBAG9	cg25824226
MRPS18A	cg25824330
C20orf20	cg25826526
TESK2	cg25827112
C17orf44	cg25827139
NTRK1	cg25827666
TUBA3D	cg25828381
PLEKHO2	cg25829226
SOHLH2	cg25829729
TULP1	cg25830052
COASY	cg25831111
AP1G2	cg25832796
MTPAP	cg25833031
NFIC	cg25834275
RSPO3	cg25834568
ZNF350	cg25835225
AGGF1	cg25836159
RASGRP2	cg25836271
MEG3	cg25836301
DRD3	cg25836326
ABI3	cg25839227
PSG1	cg25839766
CFHR5	cg25840094
UFD1L	cg25841091
FAM198B	cg25841987
MARCH3	cg25842356
SCUBE1	cg25842633
OR10H3	cg25843439
FBXO38	cg25847835
SLBP	cg25848060
CCDC86	cg25849332
H19	cg25852472
OSBPL5	cg25852715
DNAJC21	cg25852941
IL6R	cg25853020
OPCML	cg25853078
C2orf29	cg25853833
IGFBP2	cg25854162
STAT1	cg25856179
CYP1B1	cg25856383
SPRR3	cg25856811
FAM118B	cg25857886
CCDC51	cg25858682
BCS1L	cg25859012
SEC24D	cg25860314
SGK196	cg25861458
NCRNA00158	cg25864727
NLRP12	cg25866075
UGT2B17	cg25867173
RPS4X	cg25869832
FNDC5	cg25870263
ITGA9	cg25870420
RPL7A	cg25873362
ZNF781	cg25875213
WEE1	cg25876934
BTN2A2	cg25881193
CRELD2	cg25882056
HOXB2	cg25882366
TMEM106C	cg25884854
TP73	cg25885108
HIST1H2AK	cg25885771
ZFP82	cg25886284
PSMC4	cg25886875
CASP8AP2	cg25887294
TBC1D8	cg25887739
SERPINA5	cg25889160
OR5I1	cg25890048
UGT8	cg25892041
ADK	cg25892434
BRCC3	cg25893483
FXYD2	cg25894551
MLPH	cg25895922
SNX17	cg25896975
HAGH	cg25898500
MYADML	cg25900806
STRBP	cg25902460
FSD1	cg25902889
C19orf42	cg25903122
SETD7	cg25903375
TMBIM1	cg25903497
RNFT1	cg25905459
SACM1L	cg25905648
DMRT1	cg25905812
SLC25A29	cg25906332
BACE2	cg25906419
ZCCHC24	cg25907916
IHH	cg25908985
KDELR2	cg25909811
C9orf3	cg25910443
AURKA	cg25912611
THBS3	cg25912717
SPARC	cg25913233
GRB10	cg25915982
HOXC8	cg25917510
GIMAP2	cg25918245
CA6	cg25919221
HTRA1	cg25920792
FAM70B	cg25920951
CDC73	cg25921910
LEMD2	cg25922239
FUT8	cg25922353
TMEM206	cg25923018
TMEM14A	cg25923856
BMS1	cg25924032
ZNF512	cg25926679
PRKAR2A	cg25927124
INHA	cg25928444
HOXB8	cg25928579
DEDD	cg25929421
PARP9	cg25932713
MSL3	cg25932752
RPGR	cg25933726
C9orf139	cg25934198
DBC1	cg25935911
FAIM2	cg25936385
SREBF2	cg25937494
RPL15	cg25937832
SLITRK1	cg25938646
SH3KBP1	cg25941716
TLX3	cg25942450
IPO8	cg25943131
C11orf39	cg25943276
BRD1	cg25943702
MS4A3	cg25944100
SLC25A37	cg25944700
KLF6	cg25945303
KHDRBS3	cg25945374
SETD7	cg25945961
IL22RA1	cg25946374
MGMT	cg25946389
PHYHIPL	cg25946758
FAM131B	cg25946952
LAD1	cg25947945
PDHX	cg25948180
UBXN8	cg25948993
TMEM92	cg25949363
DTWD1	cg25951582
C2orf27B	cg25953146
MYL6B	cg25954162
AIF1L	cg25954354
HIST3H3	cg25955816
POMP	cg25955899
DPH2	cg25955969
MAP3K7IP1	cg25956985
DNAH3	cg25957124
PCSK9	cg25957967
MITD1	cg25958361
RASD2	cg25959506
FBXO5	cg25960313
ITPR2	cg25960567
STK36	cg25961684
WDR16	cg25964007
CST4	cg25965576
EXOSC9	cg25969212
TBC1D19	cg25969673
FOXF1	cg25971347
SESN2	cg25973092
TRAM1	cg25974617
KLHDC2	cg25974764
NUDT21	cg25974870
ENPP7	cg25975818
SNRPN	cg25978208
ATP8B1	cg25979644
TIMP4	cg25982743
GNAS	cg25983380
CDS2	cg25984124
MAN2C1	cg25985103
FAM96A	cg25985437
GALNTL4	cg25985488
RPL38	cg25985778
TYRP1	cg25989745
PMS2L3	cg25990230
GNB1L	cg25990314
OPRK1	cg25990647
XAGE5	cg25993152
CBLN4	cg25993718
C6orf81	cg25994725
SCN7A	cg25995212
C1QA	cg25995460
PRDM4	cg25995916
BBS4	cg25996835
ADH1C	cg25997474
ZNF575	cg25999015
SLC25A38	cg25999267
TBC1D4	cg25999486
GLB1L3	cg25999867
RABGAP1L	cg26001030
RAB3A	cg26001336
PLK1	cg26003813
C19orf30	cg26005082
SNAPC3	cg26007077
SLC2A12	cg26008464
SOCS1	cg26012103
ZSCAN10	cg26014197
RNF39	cg26014796
FCRLB	cg26015133
CORIN	cg26018901
GATA4	cg26020513
LPCAT3	cg26021103
ENY2	cg26021476
FAM150A	cg26021627
SNF8	cg26022315
APOBEC3G	cg26022401
MCM7	cg26023204
GCM1	cg26023389
C1orf156	cg26023751
ZNF282	cg26024206
CHAF1B	cg26024531
COL5A1	cg26024843
PSTPIP1	cg26025891
SCNN1G	cg26025944
GPR42P	cg26026726
PFKFB4	cg26029248
RAB22A	cg26029902
SNRPN	cg26033681
TACR1	cg26033710
LRRC3B	cg26035366
FBXO21	cg26035463
IDH3G	cg26035633
EHD2	cg26036443
RNF121	cg26039806
SCGB1D2	cg26041297
CD38	cg26043257
FBXO28	cg26043391
NFIC	cg26044825
FAM151A	cg26045205
KIAA1324	cg26045220
HR	cg26045434
STARD13	cg26049501
TNRC4	cg26050734
GANC	cg26052367
PRPS1	cg26053787
ACTC1	cg26053864
MTF2	cg26054395
NKD2	cg26054540
PDZRN3	cg26055770
PGAM2	cg26057752
MACROD2	cg26059153
SPRR2A	cg26059632
MRPS26	cg26060255
SLC6A10P	cg26061555
CASC3	cg26061772
GSG1L	cg26062370
ATP10A	cg26062856
DEFB123	cg26063872
CHAC1	cg26065841
MRPL21	cg26065952
CLEC7A	cg26066361
EGR1	cg26069252
HOXA2	cg26069745
DCAF11	cg26071823
AGPAT9	cg26071978
EIF3I	cg26073060
FABP2	cg26073856
SKP1	cg26074851
POGK	cg26079320
CDK5RAP1	cg26079992
C6orf141	cg26081162
IL5	cg26081812
FLRT3	cg26082838
IMPDH1	cg26083396
ENSA	cg26087862
C5orf34	cg26088104
ARMC9	cg26089280
C1QTNF5	cg26090652
GDEP	cg26090660
HIAT1	cg26091119
ISLR2	cg26091142
LRIG2	cg26091510
PCGF1	cg26091679
ZNF200	cg26091688
LCT	cg26091981
TNRC4	cg26093148
EIF3I	cg26093687
VRK2	cg26093711
DUSP1	cg26095194
FGF19	cg26096837
MED6	cg26097271
ITIH3	cg26099316
PASK	cg26102760
MAP3K10	cg26104204
PHYHIP	cg26104206
SGCZ	cg26104469
IL2RA	cg26105232
STX12	cg26106720
KIAA1407	cg26107778
WNT8B	cg26109803
ERBB2	cg26111030
C20orf185	cg26111757
BMP2K	cg26112353
NLRP3	cg26112639
IL22RA2	cg26112901
VILL	cg26113512
BRUNOL5	cg26114571
ATF1	cg26116103
FUNDC2	cg26116400
ZNF536	cg26116551
DOK1	cg26117023
LRRC39	cg26117431
PPME1	cg26119740
RB1	cg26119796
ORAOV1	cg26123414
RARB	cg26124016
POLR2G	cg26125443
PF4V1	cg26125600
RAD51AP1	cg26127679
WDR8	cg26128092
P2RX3	cg26128441
FZD5	cg26129270
GGA3	cg26129916
CYB5R4	cg26130726
LRIG1	cg26131019
ZBTB8OS	cg26131911
C6orf165	cg26132665
NOP56	cg26132853
SLC2A11	cg26133068
STX1B	cg26134665
LCE3A	cg26135325
GLUL	cg26135716
KLF1	cg26136776
ACAA2	cg26137790
ATP6V0A2	cg26137794
PFAS	cg26138224
IFRD2	cg26139360
GPR37	cg26141626
C1QTNF6	cg26143719
BZW2	cg26144265
TMEM136	cg26145103
NTNG1	cg26145228
RPS12	cg26146086
PIGS	cg26147132
KRBA2	cg26147338
FAM175B	cg26147480
TTC30A	cg26147657
KLK15	cg26149550
IL18BP	cg26149678
KCTD15	cg26149738
SPACA5	cg26150490
HLTF	cg26151310
CNR2	cg26151675
ZBTB20	cg26152597
HOXC10	cg26153631
HTR3E	cg26153642
FAM124B	cg26154999
ZNF77	cg26155152
DDO	cg26155617
LSP1	cg26158194
CHRNA10	cg26158980
ASB10	cg26159905
CHIA	cg26159933
PTPN18	cg26160573
KCNA6	cg26162582
ELAC2	cg26162695
GRB10	cg26163537
FCN2	cg26164184
LPPR4	cg26164310
FARS2	cg26165608
ZFYVE20	cg26168249
AIDA	cg26168975
GZF1	cg26170257
GPX5	cg26170660
CLCN3	cg26171231
C7orf31	cg26172108
TMEM30A	cg26174387
GPR63	cg26174752
RAB18	cg26177629
JAZF1	cg26179948
POU6F2	cg26180557
ALDOB	cg26181372
NFAT5	cg26183662
CDCP2	cg26185508
NETO1	cg26186727
IGFBP2	cg26187237
TNFRSF1B	cg26189983
IDH3A	cg26190136
RNASE2	cg26191951
GTF3C3	cg26194560
C20orf3	cg26195577
DPYSL5	cg26195812
SORD	cg26196700
TSC22D1	cg26197220
EIF3F	cg26198776
C11orf49	cg26198807
LIN9	cg26199493
FAM120B	cg26200580
PRX	cg26200585
MGMT	cg26201213
MTO1	cg26201579
TIRAP	cg26202340
SHISA4	cg26203861
SLC6A3	cg26205131
PLN	cg26205432
PREX1	cg26206598
MYF5	cg26207503
TP73	cg26208930
EIF5A2	cg26209058
ZNF581	cg26209676
NCRNA00115	cg26211698
SNRPD1	cg26212229
CYC1	cg26212924
PKD2	cg26215428
SCNN1A	cg26215727
C2orf27A	cg26216632
NLE1	cg26217633
MAB21L2	cg26218269
SCUBE1	cg26219051
PLTP	cg26220350
DPT	cg26220985
C20orf173	cg26221491
BARX2	cg26221631
	cg26222045
PPIL1	cg26222229
STAG2	cg26222407
ZDHHC14	cg26223987
C9orf116	cg26224139
SMARCAD1	cg26226968
ELAVL4	cg26227005
IFNG	cg26227465
MED27	cg26228569
SLC22A4	cg26229274
ARHGAP29	cg26229607
CNTF	cg26229648
SMOX	cg26232005
NTRK3	cg26232187
OR3A1	cg26232558
ATG12	cg26233209
SLC35E4	cg26233253
KRTCAP2	cg26233468
DCAF10	cg26233529
ITGAX	cg26233914
C1orf216	cg26235710
UGT1A10	cg26238727
EHBP1	cg26239051
CIITA	cg26239233
LTA4H	cg26240353
IFI27L1	cg26240433
LYRM1	cg26240939
APOLD1	cg26244225
RMND5A	cg26245011
ELK4	cg26245202
SCML2	cg26246138
TXN	cg26246296
GBP7	cg26247501
BBS10	cg26248486
RHOQ	cg26251101
IRGC	cg26251865
GPR6	cg26252167
ATP5S	cg26255649
FBL	cg26255848
COL11A1	cg26256793
ZFAND1	cg26258330
ADAM23	cg26258845
DES	cg26259363
TUBB	cg26259575
PDAP1	cg26259610
ZG16B	cg26259865
PCSK4	cg26260201
OTX1	cg26260350
PBK	cg26261431
NLRP5	cg26264314
SON	cg26265060
PAN2	cg26265187
LZTS2	cg26266098
GCG	cg26266326
CNKSR2	cg26267038
HSD17B14	cg26267310
BIRC5	cg26267341
OXT	cg26267561
GSX1	cg26270746
ARHGAP12	cg26271255
CARS2	cg26272237
CMAS	cg26276530
C9orf3	cg26277709
M6PR	cg26277809
IL11	cg26279025
GNAI3	cg26282150
PCDHGB4	cg26282384
NFKBIZ	cg26284390
C16orf54	cg26285698
UBE2L3	cg26286036
C6orf64	cg26287783
BAGE	cg26287988
C1orf56	cg26288160
KBTBD3	cg26289824
C21orf45	cg26289880
MYO1H	cg26292028
ITM2C	cg26292864
TEPP	cg26293512
GP5	cg26294551
TSPAN1	cg26294850
ZNF768	cg26295990
C12orf23	cg26297688
ESRRB	cg26298099
REM1	cg26299767
PAQR9	cg26301689
NARG1L	cg26301777
SOCS1	cg26301908
GNPDA2	cg26303908
DNAJC6	cg26304237
ITGB1BP1	cg26306976
ZNF542	cg26309134
EDAR	cg26309498
MORF4L2	cg26309951
TWIST1	cg26312150
NEUROD6	cg26312920
BTN3A2	cg26314781
VCP	cg26315493
TAPBP	cg26315802
GRIK2	cg26316946
NNT	cg26317056
UBE2U	cg26317111
PARVA	cg26320696
RPA3	cg26322315
RAD54B	cg26323655
CDK7	cg26324201
MAP3K3	cg26324973
APCDD1	cg26328002
EDA2R	cg26328611
LMAN1	cg26330371
GMNN	cg26331192
LOC284805	cg26331247
HTR7	cg26332534
METTL7A	cg26333317
PTPN4	cg26333591
IL22	cg26333641
C16orf48	cg26335299
FEM1A	cg26336164
FYTTD1	cg26336277
DBT	cg26339797
PDX1	cg26344532
IFT122	cg26347745
ATP6V0A4	cg26349773
ESRP1	cg26350286
ZNF646	cg26350691
CCDC102A	cg26352374
APCS	cg26353877
RQCD1	cg26354238
RGS3	cg26354398
SUV39H2	cg26354413
SNX18	cg26356176
STXBP3	cg26357241
DHRS7B	cg26357453
RASSF1	cg26357744
GSTO1	cg26358059
TMEM60	cg26358246
NKX6-1	cg26359204
HSDL1	cg26359240
PPP1R2	cg26360732
CPB1	cg26361780
G3BP1	cg26361928
ST6GALNAC3	cg26363196
MADD	cg26365553
MRPS18C	cg26365668
ALX4	cg26365854
CHI3L2	cg26366091
PIP4K2A	cg26368842
FAM110B	cg26369642
YAP1	cg26369667
BFSP1	cg26371206
TFAP2E	cg26372517
TICAM1	cg26372557
ARRDC1	cg26374101
USP13	cg26376809
FURIN	cg26377677
SH2D1B	cg26379475
JOSD1	cg26380756
PPP2R2D	cg26381263
KANK1	cg26381783
TXNDC17	cg26382071
MRAP2	cg26384034
TMEM176A	cg26385222
GCNT2	cg26385286
IMP4	cg26385743
HELZ	cg26387998
CORO6	cg26388152
SNORD116@	cg26389232
FLG	cg26390526
SH2D4B	cg26391080
SLC23A1	cg26392924
NDC80	cg26393983
SFTPB	cg26394380
ABHD4	cg26394737
C22orf26	cg26394940
THUMPD1	cg26399035
OGT	cg26399113
ANKRD43	cg26399201
NPM2	cg26401870
PCK2	cg26402828
FBXL6	cg26403198
CYP26C1	cg26404725
RAP1GDS1	cg26406994
HAUS4	cg26408003
DDB2	cg26408937
SLC2A9	cg26409237
SNORD64	cg26410550
NPM2	cg26411702
NLGN4X	cg26412379
FAM151B	cg26413355
DACH1	cg26413827
MAGEA1	cg26414720
PSMF1	cg26414731
KLK1	cg26415633
IL31RA	cg26415655
MEGF11	cg26416466
RPUSD3	cg26417554
USP26	cg26418544
GAS6	cg26420196
COMMD5	cg26421123
TBX10	cg26422060
MKRN1	cg26422832
DCUN1D3	cg26424013
GRM4	cg26424956
NICN1	cg26426223
TRIM60	cg26426582
PRLH	cg26427308
KCNV2	cg26428825
RAB23	cg26430450
C22orf28	cg26431343
EXOC3	cg26436158
KLF15	cg26436315
GDPD4	cg26443244
ZNF133	cg26446827
SSBP1	cg26449836
ZNF187	cg26450541
IFI27L1	cg26450769
KCNA7	cg26450866
NUDT5	cg26451923
BIK	cg26453588
RBM38	cg26453670
FIBP	cg26453990
PMS1	cg26454191
PPP3CA	cg26454299
PPP1R12C	cg26456957
TMEM86B	cg26457013
NUDT16	cg26459500
TIMM8A	cg26461352
FAS	cg26461637
RDH10	cg26464596
MEGF10	cg26465611
PDE1A	cg26465666
AK5	cg26466094
LCE3A	cg26466858
ARSB	cg26470338
MOSPD3	cg26471020
GBA2	cg26471445
SYT8	cg26473272
OSMR	cg26475085
QRICH1	cg26475097
ACTR1A	cg26477793
HSD17B12	cg26478074
ASPN	cg26478992
GNA15	cg26482939
TMEM184C	cg26484333
SYNGR3	cg26486663
USP21	cg26486702
TALDO1	cg26488636
DMRT3	cg26489108
TATDN1	cg26490372
RPS11	cg26490839
SIX3	cg26491213
RHOV	cg26491425
LAMC3	cg26491484
ZNF664	cg26493932
KRTAP17-1	cg26499286
BAIAP3	cg26499611
AIPL1	cg26500816
SCN2B	cg26502489
CCDC9	cg26502594
IRX2	cg26504021
PRSS16	cg26504906
ATP6V1E1	cg26506209
PYCRL	cg26507094
AMY1A	cg26507477
FAM178A	cg26508537
ALDH1A3	cg26509022
RANBP3L	cg26511075
HOXA7	cg26511321
SOS2	cg26512148
GPR132	cg26514492
TMEM182	cg26514942
BMP7	cg26516759
PDS5B	cg26516764
DPAGT1	cg26516941
B3GNTL1	cg26516954
TMEM39A	cg26519339
M6PR	cg26520371
HOXA9	cg26521404
ZC3H7A	cg26521448
ZNF662	cg26523005
NFYA	cg26523389
KLK13	cg26524263
AKAP5	cg26524899
MADCAM1	cg26525091
PPP1R12B	cg26526440
GALK1	cg26527984
TRUB1	cg26528713
ZNF140	cg26530200
TNFRSF10A	cg26530341
SOHLH2	cg26530497
SPINT1	cg26531804
RNASEL	cg26532905
DZIP1L	cg26533949
CSAG3	cg26534002
GPR137B	cg26534508
APBA1	cg26535072
RTP3	cg26536164
BMP2	cg26536259
CYBA	cg26537639
LRPPRC	cg26538116
KLF6	cg26538214
DDX60	cg26538349
CES3	cg26538442
ACTR3	cg26540127
ANGPT4	cg26540515
C1orf159	cg26541516
PCBP1	cg26542130
RNF2	cg26542888
ZACN	cg26545162
P2RY4	cg26545968
HDHD1A	cg26547788
CCL15	cg26548883
SLC39A12	cg26550234
RPS6KL1	cg26551843
ZNF498	cg26553682
RPE65	cg26555310
SOAT2	cg26556134
PCDHA13	cg26556719
ICA1L	cg26556918
FAM43B	cg26557658
CBWD2	cg26560960
AEN	cg26561254
WBSCR22	cg26561611
VSIG4	cg26561773
CHMP1A	cg26563737
GALNT10	cg26565838
KRTAP20-1	cg26565975
PSMD6	cg26567442
C6orf57	cg26568669
MCM7	cg26568722
TAF1D	cg26570233
VAV1	cg26571739
SPANXD	cg26572597
VPREB3	cg26574610
GPR160	cg26575445
KRR1	cg26577178
KRT6C	cg26577529
STAM	cg26577945
SNCA	cg26578617
BTBD8	cg26580095
NPDC1	cg26581729
SORBS2	cg26583078
DTNB	cg26586164
DHX33	cg26588422
IL29	cg26589285
KCNA1	cg26590537
ATF6	cg26591879
MRPL49	cg26594445
PION	cg26594488
SLC26A7	cg26596161
GSC2	cg26599006
NSUN4	cg26601286
KRCC1	cg26602920
CCNE1	cg26605086
EI24	cg26606064
CCDC22	cg26606552
TBX21	cg26607785
MKL1	cg26608032
F10	cg26608199
MED15	cg26608332
C7orf50	cg26608667
GSX1	cg26609631
CHFR	cg26609691
BLOC1S2	cg26610808
FOXO1	cg26611683
KCTD2	cg26612644
SCAP	cg26614073
SP110	cg26614346
COLEC11	cg26615126
GPI	cg26615712
MSX1	cg26615830
IRF5	cg26616347
EDA	cg26617508
CNN3	cg26619317
PAX9	cg26620157
KIAA1191	cg26620356
SYNE1	cg26620959
TRPM4	cg26623224
MED31	cg26623286
SLC43A1	cg26624118
KCNJ5	cg26624134
SNIP1	cg26624273
CETN2	cg26624294
AQP3	cg26624914
NCAPH	cg26625319
AGER	cg26626042
PRKCG	cg26626089
C7orf27	cg26627486
NME7	cg26628634
PIP	cg26628847
GPR125	cg26631477
LRRC3	cg26632776
PIGT	cg26634132
BACH1	cg26635603
APLNR	cg26637069
ATF7IP	cg26637901
RAD18	cg26640549
HLA-DOA	cg26643856
UCN3	cg26644395
KCNE1L	cg26644504
SPO11	cg26645834
SHD	cg26646370
C22orf29	cg26646411
PTPN3	cg26646980
C4orf17	cg26647453
CCR8	cg26647600
HEBP1	cg26648592
ZNF32	cg26649005
C1orf109	cg26649834
KARS	cg26651073
FLRT2	cg26651233
BCAP29	cg26651830
RBMX2	cg26655138
NPFFR2	cg26656113
EYA4	cg26656135
HABP2	cg26656452
IL1R1	cg26657648
SLC7A8	cg26660414
KNCN	cg26660631
HIF1A	cg26661257
IL10RA	cg26661481
ASGR2	cg26661623
RTCD1	cg26661897
C6orf203	cg26665419
KIAA0317	cg26666286
C19orf26	cg26667975
SIPA1	cg26668713
ZKSCAN1	cg26670626
PTGES	cg26672426
G6PC	cg26673195
CDKN2A	cg26673943
ZNF559	cg26674132
IREB2	cg26674929
RP11-631M21.2	cg26675077
NUP43	cg26675382
NDUFB10	cg26675934
PAX2	cg26677448
LRRC28	cg26677874
LRP1	cg26678313
LCA5	cg26679231
MYLK3	cg26680127
TBCB	cg26681081
SLC34A3	cg26681123
C13orf30	cg26682500
ATP6V1F	cg26682717
CARD8	cg26683005
ZNF678	cg26683023
HIVEP1	cg26685339
WDR88	cg26687173
QDPR	cg26689483
APOBEC1	cg26692016
P2RX1	cg26697117
ACD	cg26698580
AIFM2	cg26699283
COG6	cg26701198
SGMS2	cg26701826
KCND2	cg26702254
COPG2	cg26702875
DUSP6	cg26703664
CYP1A1	cg26704579
MMP25	cg26705553
SEC31B	cg26705561
AVPR1A	cg26706003
BCKDK	cg26706070
B3GALT5	cg26709720
SYNJ2BP	cg26709859
BECN1	cg26709863
RRAD	cg26709950
COL9A2	cg26710722
MYF6	cg26711820
C16orf45	cg26713220
RABL3	cg26715540
